"associatedMedia","data_provider_category_HumanObservation","scientificName_HumanObservation","scientificNameID_HumanObservation","higherClassification_group","Abundance","Biovolume","volume_imaged","concentrationFlag","eventDate","decimalLatitude","decimalLongitude","depth","eventID"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","Prorocentrum","Prorocentrum","urn:lsid:marinespecies.org:taxname:109566","Dinoflagellata",1,18704.759,3.571,1,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","Rhizosolenia","Rhizosolenia","urn:lsid:marinespecies.org:taxname:149069","Bacillariophyceae",1,7703.01,3.571,1,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",1,119.001,3.571,1,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","Thalassionema","Thalassionema","urn:lsid:marinespecies.org:taxname:149092","Bacillariophyceae",1,1948.333,3.571,1,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",21,364421.005,3.571,1,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",18,8959.151,3.571,0,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","bubble","NotApplicable","NotApplicable","NotApplicable",5,45667.194,3.571,1,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",6,738.648,3.571,0,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",353,213571.149,3.571,0,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",2193,124870.774,3.571,0,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",2,97.827,3.571,1,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",1,7723.494,3.571,0,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",14,2236.839,3.571,1,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T134826_IFCB102.html","square unknown","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",1,2558.736,3.571,1,2018-02-02 13:48:00,40.2217,-70.8737,5,"NESLTER_transect/D20180202T134826_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",1,438.396,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",1,437.99,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",2,335398.871,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",1,293.888,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",5,58699.373,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",1,18.096,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",1,4388.663,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",1,6764.42,3.546,0,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",1,2626.994,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Pseudo-nitzschia","Pseudo-nitzschia","urn:lsid:marinespecies.org:taxname:149151","Bacillariophyceae",1,105.604,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",1,385.063,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",18,288763.681,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",23,11724.971,3.546,0,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","bubble","NotApplicable","NotApplicable","NotApplicable",8,118172.018,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",4,425.114,3.546,0,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",395,273279.165,3.546,0,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",2289,123145.687,3.546,0,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",4,173.493,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",5,23698.425,3.546,0,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T141115_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",14,2225.147,3.546,1,2018-02-02 14:11:00,40.2193,-70.88,5,"NESLTER_transect/D20180202T141115_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Bacillariophyceae","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",1,425.607,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",1,186035.556,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",2,245.537,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",5,40087.291,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Coscinodiscus","Coscinodiscus","urn:lsid:marinespecies.org:taxname:148917","Bacillariophyceae",1,681721.602,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",3,19.491,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",3,22133.057,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",1,3582.465,3.552,0,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",2,8393.242,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Pseudo-nitzschia","Pseudo-nitzschia","urn:lsid:marinespecies.org:taxname:149151","Bacillariophyceae",1,5.925,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",2,1664.494,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",18,141160.917,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",16,7075.879,3.552,0,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","bubble","NotApplicable","NotApplicable","NotApplicable",8,204520.606,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",7,795.291,3.552,0,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",388,150639.076,3.552,0,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",2325,118317.208,3.552,0,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",7,287.493,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",2,9502.84,3.552,0,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T143403_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",19,2966.152,3.552,1,2018-02-02 14:34:00,40.2172,-70.8862,5,"NESLTER_transect/D20180202T143403_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",1,756.789,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Ceratium","Ceratium","urn:lsid:marinespecies.org:taxname:109506","Dinoflagellata",1,235987.429,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",2,1100.749,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",2,6744.564,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Coscinodiscus","Coscinodiscus","urn:lsid:marinespecies.org:taxname:148917","Bacillariophyceae",1,939795.165,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",1,284.853,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",3,26792.284,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",6,1770.047,3.513,0,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Ephemera","Ephemera","urn:lsid:marinespecies.org:taxname:291403","Bacillariophyceae",1,13814.494,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Guinardia delicatula","Guinardia delicatula","urn:lsid:marinespecies.org:taxname:149112","Bacillariophyceae",1,12842.049,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",2,14998.883,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Prorocentrum","Prorocentrum","urn:lsid:marinespecies.org:taxname:109566","Dinoflagellata",1,24048.26,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Pseudo-nitzschia","Pseudo-nitzschia","urn:lsid:marinespecies.org:taxname:149151","Bacillariophyceae",1,39.263,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Rhizosolenia","Rhizosolenia","urn:lsid:marinespecies.org:taxname:149069","Bacillariophyceae",1,170.346,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",18,320610.194,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",8,4080.749,3.513,0,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","cryptophyta","Cryptophyta","urn:lsid:marinespecies.org:taxname:17638","other than diatoms dinoflagellates or haptophytes",4,580.791,3.513,0,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","detritus","NotApplicable","NotApplicable","NotApplicable",446,208849.898,3.513,0,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","mix","Eukaryota","urn:lsid:algaebase.org:taxname:86701","other than diatoms dinoflagellates or haptophytes",2338,120996.18,3.513,0,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","mix elongated","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",5,34.116,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","other","NotApplicable","NotApplicable","NotApplicable",5,6816.142,3.513,0,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T145652_IFCB102.html","pennate","Bacillariophyceae","urn:lsid:marinespecies.org:taxname:148899","Bacillariophyceae",22,4747.462,3.513,1,2018-02-02 14:57:00,40.2159,-70.8906,5,"NESLTER_transect/D20180202T145652_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Calciosolenia brasiliensis","Calciosolenia brasiliensis","urn:lsid:marinespecies.org:taxname:555889","Haptophyta",1,377.551,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Chaetoceros","Chaetoceros","urn:lsid:marinespecies.org:taxname:148985","Bacillariophyceae",2,3119.597,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Corethron hystrix","Corethron hystrix","urn:lsid:marinespecies.org:taxname:179596","Bacillariophyceae",7,87220.686,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Cylindrotheca","Cylindrotheca","urn:lsid:marinespecies.org:taxname:149003","Bacillariophyceae",1,166.548,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Dictyocha","Dictyocha","urn:lsid:marinespecies.org:taxname:157258","other than diatoms dinoflagellates or haptophytes",3,24890.433,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Dinophyceae","Dinophyceae","urn:lsid:marinespecies.org:taxname:19542","Dinoflagellata",3,43473.672,3.525,0,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Emiliania huxleyi","Emiliania huxleyi","urn:lsid:marinespecies.org:taxname:115104","Haptophyta",1,8400.493,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Guinardia striata","Guinardia striata","urn:lsid:marinespecies.org:taxname:149113","Bacillariophyceae",5,122611.634,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Leptocylindrus","Leptocylindrus","urn:lsid:marinespecies.org:taxname:149038","Bacillariophyceae",1,4.116,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Phaeocystis","Phaeocystis","urn:lsid:marinespecies.org:taxname:115088","Haptophyta",1,137.287,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Pleurosigma","Pleurosigma","urn:lsid:marinespecies.org:taxname:149181","Bacillariophyceae",1,3938.693,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Pseudo-nitzschia","Pseudo-nitzschia","urn:lsid:marinespecies.org:taxname:149151","Bacillariophyceae",1,1594.985,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Skeletonema","Skeletonema","urn:lsid:marinespecies.org:taxname:149073","Bacillariophyceae",4,1787.296,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Thalassionema","Thalassionema","urn:lsid:marinespecies.org:taxname:149092","Bacillariophyceae",1,356.359,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","Thalassiosira","Thalassiosira","urn:lsid:marinespecies.org:taxname:148912","Bacillariophyceae",23,90124.182,3.525,1,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
"http://ifcb-data.whoi.edu/NESLTER_transect/D20180202T171345_IFCB102.html","bead","NotApplicable","NotApplicable","NotApplicable",4,1827.07,3.525,0,2018-02-02 17:14:00,40.2056,-70.8949,5,"NESLTER_transect/D20180202T171345_IFCB102"
